"Bug ID","Issue Type","Summary","Product","Component","Assignee","Reporter","Version","Status","Resolution","Opened","Severity","Changed","Number of Comments"
253487,"DEFECT","Failing org.netbeans.modules.cnd.modelimpl.trace.FileModelTest.testParserRecover","cnd","Code Model","vkvashin","jskrivanek",8.1,"VERIFIED","DUPLICATE","2015-07-15 07:48:27","normal","2015-07-20 11:33:51",2
269439,"DEFECT","exception reporter ""seems to be disconnected from the network""","ide","Exceptions Reporter","thurka","tbrunhoff","Dev","NEW"," ---","2016-12-27 14:21:35","normal","2016-12-27 14:21:35",1
262507,"DEFECT","javafx unable to run jar outside dist folder","javafx","Deployment","rsvitanic","pbuser",8.1,"RESOLVED","FIXED","2016-06-21 09:51:34","normal","2017-05-10 12:31:09",3
251487,"DEFECT","maven 3.3.1 doesn't contain mvn.bat but only mvn.cmd script","projects","Maven","tstupka","mkleint",8.1,"RESOLVED","DUPLICATE","2015-03-30 00:10:24","normal","2015-06-29 17:22:51",2
254831,"ENHANCEMENT","Add ""Reproducibility"" and ""Steps to Reproduce/Actual/Expected Results"" fields to Issue Reporter","connecteddeveloper","Bugzilla","tstupka","jkovalsky",8.1,"NEW"," ---","2015-08-28 18:15:41","normal","2016-02-15 13:22:13",4
256613,"DEFECT","IDE hangs after startup","ide","UI","issues","clogs",8.1,"RESOLVED","WONTFIX","2015-11-16 07:22:15","normal","2016-06-27 09:15:52",6
270783,"DEFECT","NetCAT 9.0 sign up form does not work","qa","Dashboard","jpirek","jkovalsky","Dev","VERIFIED","FIXED","2017-06-01 16:43:51","normal","2017-06-05 08:47:24",6
262764,"DEFECT","Show Graph is broken","projects","Maven","tstupka","terje7601",8.2,"RESOLVED","DUPLICATE","2016-07-11 09:56:56","normal","2016-07-11 23:38:19",2
269616,"DEFECT","o resultado do programa não vai pro crome;ecoa a mensagem :A conexão com localhost foi recusada","php","FTP Support","issues","patolino",8.2,"RESOLVED","INCOMPLETE","2017-01-20 19:11:14","normal","2017-03-24 14:04:49",4
254336,"DEFECT","Support for Grails 3 is missing","groovy","Grails","bruno.flavio","thruminds",8.1,"STARTED"," ---","2015-08-13 07:25:14","normal","2016-10-21 19:23:31",11
258710,"DEFECT","Netbeans IDE 8.1 cannot support ECMA2016 syntax yet.","ide","Code","issues","raliclo",8.1,"RESOLVED","DUPLICATE","2016-04-07 15:45:38","normal","2016-04-07 16:10:02",3
271792,"DEFECT","preferences, new file, new project, etc. not working","ide","UI","issues","sagar4297",8.2,"RESOLVED","WONTFIX","2017-11-12 19:17:43","normal","2017-11-16 21:58:11",2
262862,"DEFECT","[regression] [82cat] Pager buttons are no longer visible in SQL results","db","SQL Editor","lfischmeistr","brettryan",8.2,"RESOLVED","WONTFIX","2016-07-18 16:46:07","normal","2016-09-05 18:07:02",5
256966,"DEFECT","NullPointerException at com.sun.tools.javac.comp.Check.checkImportedPackagesObservable","java","Compiler","dbalek","muellermi",8.2,"RESOLVED","FIXED","2015-12-03 21:44:59","normal","2017-09-24 02:38:29",13
250672,"DEFECT","Netbeans id not start","apisupport","NBI","lfischmeistr","reeganf",8.0,"RESOLVED","INCOMPLETE","2015-02-25 07:32:14","normal","2015-02-25 07:36:56",2
254352,"DEFECT","core-base.nbm missing from Maven RELEASE81-BETA","apisupport","Maven","pgebauer","jtulach",8.1,"VERIFIED","FIXED","2015-08-13 19:43:34","normal","2015-08-14 11:14:16",5
270976,"DEFECT","NetBeans duplicates root logical folders in DDD project + a lot of noisy exceptions","cnd"," -- Other --","alexvsimon","soldatov","Dev","NEW"," ---","2017-06-27 10:29:19","normal","2017-07-05 12:13:30",2
251600,"DEFECT","Cordova plugins are removed after build","web","Cordova","rsvitanic","tigerwil","8.0.2","RESOLVED","FIXED","2015-04-02 19:13:30","normal","2015-04-04 05:16:22",7
262540,"DEFECT","OptionsPanelController: addPropertyChangeListener() called again and again with no corresponding removePropertyChangeListener()","apisupport","Templates","mentlicher","kmortensen",8.1,"RESOLVED","FIXED","2016-06-22 18:48:41","normal","2016-07-24 01:52:28",5
270896,"TASK","Update JDK to 8u141","installer","JDK bundle","lfischmeistr","lfischmeistr",8.2,"RESOLVED","FIXED","2017-06-16 15:32:20","normal","2017-09-18 05:53:56",4
254864,"DEFECT","java.lang.NoClassDefFoundError: Could not initialize class org.openide.util.ImageUtilities","ide","Code","issues","xingxingshiwo","8.0.2","RESOLVED","INVALID","2015-08-31 01:11:12","normal","2015-11-10 09:57:56",4
262077,"ENHANCEMENT","Support multiple instances of NetBeans with ""shared configuration""","ide","UI","issues","NukemBy","Dev","NEW"," ---","2016-05-17 11:03:44","normal","2016-11-12 04:37:21",4
251104,"DEFECT","Failing org.openide.text tests","editor","Settings","sdedic","jskrivanek",8.1,"VERIFIED","FIXED","2015-03-11 14:28:38","normal","2015-03-23 11:29:55",4
256566,"DEFECT","Scala plugin NBM is corrupt","updatecenters","AU Masters","pgebauer","alanbur",8.1,"RESOLVED","WORKSFORME","2015-11-12 19:14:31","normal","2016-01-13 10:06:10",1
268560,"DEFECT","Regression: Autocomplete in JSP fails if specific TLDs are imported","javaee","JSF Editor","marfous","jan-tosovsky-cz",8.2,"NEW"," ---","2016-10-17 15:27:44","normal","2017-07-24 09:46:52",3
271488,"ENHANCEMENT","Output Window needs Configurable Window Size for large output","cnd","Project","alexvsimon","beans4lad",8.2,"NEW"," ---","2017-09-15 20:14:17","normal","2017-09-17 13:58:43",4
254704,"DEFECT","Change method parameters refactoring is broken when chaining methods in some specific order","java","Refactoring","ralphbenjamin","hmichel",8.1,"VERIFIED","FIXED","2015-08-25 12:06:36","normal","2015-09-01 11:36:31",5
271744,"DEFECT","Unexpected exception when i try to open project","ide","Welcome","saubrecht","matias98",8.2,"RESOLVED","WONTFIX","2017-11-01 20:46:24","normal","2017-11-01 23:09:59",3
252704,"DEFECT","Broken build 201505300811 (AssertionError at org.clang.tools.services.impl.PreprocessorInitializer.clearStatCache)","cnd","Code Model","issues","soldatov",8.1,"RESOLVED","DUPLICATE","2015-05-30 21:26:13","normal","2015-06-01 12:24:37",4
250448,"TASK","Upgrade JGit to 3.6.2","versioncontrol","Git","ovrabec","ovrabec","8.0.2","RESOLVED","FIXED","2015-02-16 14:40:25","normal","2015-02-20 11:49:49",5
270912,"DEFECT","Netbeans disables all breakpoints when starting to run in Debug mode","cnd","Debugger","mromashova","Xiano",8.2,"RESOLVED","FIXED","2017-06-20 08:17:14","normal","2017-08-01 13:40:21",7
269408,"DEFECT","raja aaya 1 855 *338 0710 AT&T tech email support number AT&T email support number VS","db","Show Data","lfischmeistr","jaimandy","Dev","RESOLVED","INVALID","2016-12-22 06:45:29","normal","2017-01-02 08:51:10",1
267225,"ENHANCEMENT","""Lock Controls"" option to freeze componentes onto UI","ide","UI","issues","leorbarbosa",8.2,"NEW"," ---","2016-07-20 12:15:30","normal","2016-07-20 12:16:09",1
254998,"DEFECT","[newcodemodel] two byte symbol breaks code model","cnd","Code Model","vkvashin","alexvsimon",8.1,"RESOLVED","FIXED","2015-09-04 08:26:32","normal","2015-09-08 01:22:13",5
269504,"DEFECT","Netbeans 8.2 'cannot find symbol' error on variable from another <%@ include file","javaee","JSP","issues","tlf30",8.2,"NEW"," ---","2017-01-07 20:35:29","normal","2017-10-09 16:00:03",6
252720,"DEFECT","[JDK 9] Installer fails on Linux","installer","NBI","lfischmeistr","mmirilovic",8.1,"RESOLVED","INVALID","2015-06-01 12:51:49","normal","2015-06-02 12:35:00",4
251056,"DEFECT","NPE in MimePath.getLookup","editor","Options","sdedic","jtulach",8.1,"RESOLVED","FIXED","2015-03-10 09:09:52","normal","2015-03-17 08:19:06",2
255766,"DEFECT","[HeapWalker] unsupported image","profiler","Base","thurka","thurka",8.0,"VERIFIED","FIXED","2015-10-07 10:57:59","normal","2015-10-12 17:03:16",6
253232,"ENHANCEMENT","Declarative hint should match member references","java","Hints","sdedic","ralphbenjamin",8.1,"NEW"," ---","2015-06-29 09:24:42","normal","2015-07-31 06:25:59",1
257526,"DEFECT","Palette text drag and drop no longer functional if the C   plugin is enabled","cnd","Remote","alexvsimon","ogonet",8.1,"VERIFIED","FIXED","2016-01-11 22:35:21","normal","2016-01-29 09:12:39",10
253488,"DEFECT","Failing org.netbeans.modules.java.source.usages.BinaryAnalyserTest","java","Source","tzezula","jskrivanek",8.1,"VERIFIED","FIXED","2015-07-15 07:50:18","normal","2015-07-20 11:34:51",5
262252,"DEFECT","Deploy on wildfly ends with HTTP Connector port 8080 is already in use","serverplugins","WildFly","ehsavoie","andreasxjohansson",8.1,"RESOLVED","FIXED","2016-05-27 12:13:00","normal","2016-06-01 09:52:37",30
270944,"DEFECT","Debugger sometimes stops on disabled or even deleted breakpoints","debugger","Java","mentlicher","Pere","Dev","NEW"," ---","2017-06-23 11:29:03","normal","2017-06-23 11:30:04",2
271200,"DEFECT","NullPointerException at java.lang.Integer.decode","editor"," -- Other --","mkristofic","milanpaudyal",8.2,"NEW"," ---","2017-07-30 07:47:09","normal","2017-09-16 01:08:31",3
255783,"DEFECT","Can not run/debug 2 files at the same time","java","Project","tzezula","krheinwald",8.1,"VERIFIED","FIXED","2015-10-07 16:37:46","normal","2015-10-13 12:27:34",16
253249,"DEFECT","Poor Scrolling Performance on Mac OS X with Retina Display 15""","editor","Painting & Printing","mmetelka","sibidharan","8.0.2","RESOLVED","DUPLICATE","2015-06-29 19:14:24","normal","2019-05-28 08:31:23",4
255031,"ENHANCEMENT","Postgres column data type missing","db","DB schema","lfischmeistr","comonuser","8.0.2","RESOLVED","DUPLICATE","2015-09-06 13:35:19","normal","2015-09-07 13:39:21",2
271121,"DEFECT","HTML table column display name with sort rank render issue","platform","Outline&TreeTable","mentlicher","tdr",8.2,"NEW"," ---","2017-07-18 14:30:21","normal","2017-08-28 09:30:06",3
250993,"DEFECT","Core modules code completion does not work","javascript","Node.js","ppisl","vriha",8.1,"VERIFIED","FIXED","2015-03-07 15:38:34","normal","2015-03-30 20:24:09",5
270705,"ENHANCEMENT","Plug in","editor","Settings","mkristofic","Shah007",8.2,"NEW"," ---","2017-05-22 08:42:09","normal","2017-05-22 08:42:09",1
257207,"TASK","test","connecteddeveloper","Bugzilla","tstupka","tstupka",8.1,"RESOLVED","INVALID","2015-12-18 12:26:34","normal","2015-12-18 12:31:29",5
268785,"DEFECT","8.2 breaks multi-pane navigation","editor","Painting & Printing","mmetelka","naquada",8.2,"VERIFIED","FIXED","2016-11-02 10:34:10","normal","2016-12-13 13:14:11",15
255287,"DEFECT","AssertionError:","connecteddeveloper","Issuetracking Framework","tstupka","alexvsimon",8.1,"RESOLVED","FIXED","2015-09-15 08:08:17","normal","2015-09-17 01:26:14",8
270209,"DEFECT","Ergo behavior affected by JShell","java","JShell","sdedic","jtulach","Dev","VERIFIED","FIXED","2017-03-27 08:03:59","normal","2017-04-01 03:14:09",6
252673,"DEFECT","AssertionError at org.clang.tools.services.impl.PreprocessorInitializer.clearStatCache","cnd","Code Model","vkvashin","alexvsimon",8.1,"RESOLVED","FIXED","2015-05-29 07:55:56","normal","2015-07-20 14:46:31",10
258551,"DEFECT","Test RemoteVCSTCKTest.testFileProtectedAndNotDeleted is failed about 3 years.","cnd","Remote","vkvashin","alexvsimon",8.1,"RESOLVED","FIXED","2016-03-28 08:08:11","normal","2016-03-30 01:39:09",6
253761,"DEFECT","[81cat] 4k monitor support","platform","Window System","saubrecht","muellermi","Dev","NEW"," ---","2015-07-24 21:41:54","normal","2017-11-07 16:25:04",5
271553,"DEFECT","No local variable type hinting","php","Code","issues","antoniocs",8.2,"NEW"," ---","2017-09-29 08:46:35","normal","2017-09-29 08:46:35",1
256887,"DEFECT","org.openide.awt.QuickSearchTest.testAsynchronous is failing","platform","Quick Search","mentlicher","mentlicher",8.2,"RESOLVED","FIXED","2015-12-01 10:14:03","normal","2015-12-03 02:24:02",4
254353,"DEFECT","Find usages does not find method uses when chaining methods in some specific order","java","Refactoring","ralphbenjamin","hmichel",8.1,"VERIFIED","FIXED","2015-08-13 19:48:06","normal","2015-08-17 13:12:43",8
256471,"DEFECT","JSHint is having issues when 'Generate JsHint global directive'","javascript","Editor","ppisl","luislobo",8.1,"VERIFIED","FIXED","2015-11-09 20:31:16","normal","2016-02-03 12:01:44",15
271809,"DEFECT","Cannot download file (unknown reason)","php","FTP Support","issues","Konstantine",8.2,"NEW"," ---","2017-11-15 12:19:24","normal","2017-11-15 12:45:20",1
252433,"DEFECT","Checking for external sources and parsing project causing SERIOUS performance issues","ide","Performance","thurka","faa77","8.0.2","RESOLVED","INCOMPLETE","2015-05-16 13:14:01","normal","2015-05-21 15:08:15",2
270305,"TASK","Add Rename and Delete actions for module in MultiModule project","projects","Java 9 MultiModule","mbalin","mbalin","Dev","NEW"," ---","2017-04-05 11:19:06","normal","2017-04-05 11:19:06",1
271393,"DEFECT","Minimap plugin closes Java file upon its opening","updatecenters","Pluginportal","mcheung63","jkovalsky",8.2,"STARTED"," ---","2017-08-29 09:14:19","normal","2017-08-29 10:25:55",5
271313,"DEFECT","Unable to see code while stepping the code via debugger","cnd","Debugger","mromashova","antoniocs",8.2,"RESOLVED","INCOMPLETE","2017-08-16 18:28:32","normal","2017-08-25 15:07:30",17
257815,"DEFECT","Netbeans error while starting","php","Code","tmysik","manellen",8.0,"RESOLVED","FIXED","2016-02-02 13:04:56","normal","2016-04-21 15:29:23",2
270897,"DEFECT","EXCEPTION_ACCESS_VIOLATION (0xc0000005)","installer","WL bundle","ovrabec","jonguez06",8.2,"NEW"," ---","2017-06-16 16:48:37","normal","2017-06-16 16:48:37",1
262078,"DEFECT","Caret is hidden when writing long line","editor","Painting & Printing","mmetelka","legitalk",8.2,"VERIFIED","FIXED","2016-05-17 13:13:06","normal","2016-07-13 17:46:32",6
258407,"DEFECT","Error when creating a Grails 3.1.x project.","groovy","Grails","bruno.flavio","Afonso",8.1,"VERIFIED","FIXED","2016-03-16 18:10:51","normal","2016-10-08 22:23:28",24
269649,"DEFECT","Icons, font, whole app too small for my high resolution screen","connecteddeveloper","Chat","tstupka","omaramin19",8.2,"NEW"," ---","2017-01-25 18:23:46","normal","2017-01-25 18:23:46",1
268897,"DEFECT","Netbeans instances 7.4, 8.02, 8.1 and 8.2 exit unexpected within seconds or minutes.","platform","JDK Problems","anebuzelsky","everheul",8.2,"RESOLVED","FIXED","2016-11-08 21:59:32","normal","2016-11-09 16:27:44",4
268481,"DEFECT","StaticMetaModel not recognized by the IDE","ide","Code","issues","FiruzzZ",8.2,"NEW"," ---","2016-10-12 11:19:26","normal","2016-10-12 11:19:31",2
251697,"DEFECT","Failing org.netbeans.modules.cnd.editor.parser.impl.FoldingParserImplTestCase.testSimpleFolding","cnd","Editor","ilia","jskrivanek",8.1,"VERIFIED","FIXED","2015-04-07 10:58:37","normal","2015-04-13 07:41:38",2
268065,"DEFECT","Stepping through code always scrolls to pinnable watches - unusable","debugger","Code","mentlicher","markiewb",8.2,"VERIFIED","FIXED","2016-09-16 15:36:58","normal","2016-10-03 14:56:48",12
252369,"DEFECT","GUI is breaking into pieces","ide","UI","issues","bhadresh",8.0,"RESOLVED","WONTFIX","2015-05-13 03:12:11","normal","2015-05-14 08:31:54",2
250865,"TASK","Change MIMELookup caching","editor"," -- Other --","sdedic","sdedic",8.1,"RESOLVED","FIXED","2015-03-03 12:17:00","normal","2015-03-06 11:14:20",2
258919,"ENHANCEMENT","Add Pin watches","cnd","Debugger","mromashova","vv159170",8.2,"RESOLVED","FIXED","2016-04-20 10:34:34","normal","2016-08-02 01:58:03",10
252625,"DEFECT","Doubled breakpoints","cnd","Debugger","henk89","henk89",8.1,"RESOLVED","FIXED","2015-05-27 15:43:38","normal","2015-06-04 20:29:21",5
269745,"DEFECT","Hint causes change","java","Hints","sdedic","Vlken",8.2,"RESOLVED","FIXED","2017-02-04 10:24:11","normal","2017-03-30 01:45:00",3
258423,"ENHANCEMENT","Improve the new profiler architecture to reflect the Java ME Profiler requirements","profiler","Base","jis","alexander.burdukov",8.1,"RESOLVED","FIXED","2016-03-17 18:59:18","normal","2016-06-29 23:39:37",5
271169,"DEFECT","Any attempt to create  new Java ME project fails with error message ""Project folder exists or is already empty"".","ide","Code","issues","Geoff_Hughes",8.2,"NEW"," ---","2017-07-26 11:36:01","normal","2017-07-26 11:36:08",2
267492,"DEFECT","NullPointerException at org.netbeans.modules.javaee.wildfly.config.mdb.wf10.MessageDestinationSupportImpl.modifyMessageDestinationModel","serverplugins","WildFly","ehsavoie","xtecuan",8.1,"RESOLVED","FIXED","2016-08-08 20:46:53","normal","2016-08-10 01:54:34",5
268161,"DEFECT","Generics type inference regression with platform JDK 1.7","java","Compiler","dbalek","matthies",8.2,"RESOLVED","FIXED","2016-09-22 18:59:04","normal","2017-05-02 14:20:26",12
270753,"DEFECT","My Netbeans does not compile Java file","third-party"," -- Other --","issues","Alparslan",8.2,"NEW"," ---","2017-05-28 22:21:10","normal","2017-07-31 13:19:58",2
259095,"DEFECT","Word is not undone at once after typing","editor","Actions/Menu/Toolbar","mmetelka","mmetelka",8.2,"VERIFIED","FIXED","2016-05-02 09:44:01","normal","2016-09-22 13:20:56",7
267412,"DEFECT","All of a sudden out of the blue, While i was working on my project i don't know why but it started showing that the JLabel class is missing and cannot be found.What could be the reasons for this ? And How can i fix this ?","ide","Code","issues","tanishnetbeans",8.1,"RESOLVED","INCOMPLETE","2016-08-03 04:55:33","normal","2016-08-04 02:40:11",3
258679,"TASK","Support modules in Js","javascript","Editor","ppisl","ppisl",8.2,"RESOLVED","FIXED","2016-04-06 10:59:44","normal","2016-06-15 19:24:30",11
250545,"DEFECT","Unable to update Plugin in the plugin portal","www","Web Content","jpirek","etrof",8.0,"RESOLVED","FIXED","2015-02-19 14:57:24","normal","2016-10-09 13:34:12",6
252721,"DEFECT","No dependent module org.netbeans.modules.vmd.palette","ide","Code","issues","ajaypatel23",8.1,"RESOLVED","WORKSFORME","2015-06-01 13:11:23","normal","2015-06-02 07:52:12",2
