Bug ID,Type,Summary,Product,Component,Assignee,Status,Resolution,QA Contact,Reporter,Triage Owner,Version,platform-rel,Opened,Severity,Updated,Closed,Number of Comments,Keywords,Root Cause,Regressions,Has Regression Range,Bug Interest,Crash Signature,category
1599005,defect,race condit firefox sandbox lead rel broker process sandbox escap lpe,Core,Security: Process Sandboxing,bobowencode,RESOLVED,FIXED,,mastho64,Gian-Carlo Pascutto [:gcp],unspecified, ---,24-11-2019 23:16,normal,05-06-2020 19:41,30-12-2019 09:03,43,"csectype-priv-escalation, sec-high", ---,, ---,,,"['CONCURRENCY', 'SECURITY']"
1599008,defect,race condit firefox sandbox lead inform disclosur broker heap address,Core,Security: Process Sandboxing,bobowencode,RESOLVED,FIXED,,mastho64,Gian-Carlo Pascutto [:gcp],unspecified, ---,24-11-2019 23:52,normal,05-06-2020 00:32,30-12-2019 11:00,10,"csectype-disclosure, sec-moderate", ---,, ---,,,"['CONCURRENCY', 'SECURITY']"
1600111,defect,make nsiremoteag synchron wa except nsiremoteag detect,Remote Protocol,Agent,ato,RESOLVED,FIXED,,ato,Henrik Skupin (:whimboo) [⌚️UTC+2],unspecified, ---,28-11-2019 08:35,normal,04-12-2019 08:29,04-12-2019 16:29,8,, ---,, ---,,,['CONCURRENCY']
1596958,defect,synchron layouthistoryst parent process,Core,DOM: Navigation,bugs,RESOLVED,FIXED,,bugs,Neha Kochar [:neha] (On Leave),unspecified, ---,15-11-2019 14:51,normal,09-12-2019 09:02,06-12-2019 04:46,16,, ---,, ---,,,['CONCURRENCY']
1598413,defect,avoid race issu reinit destroy stream time,Core,Audio/Video: cubeb,cchang,RESOLVED,FIXED,,cchang,Paul Adenot (:padenot),unspecified, ---,21-11-2019 11:03,normal,12-12-2019 09:35,12-12-2019 17:35,7,, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE']"
1594223,defect,resiz window lock aspect ratio linux,Core,Window Management,nobody,NEW, ---,,mstriemer,Neil Deakin,unspecified, ---,05-11-2019 14:03,normal,14-11-2019 06:57,,5,, ---,, ---,,,"['REGRESSION', 'USABILITY', 'CONCURRENCY']"
1595795,defect,synchron domain method return befor code execut,Remote Protocol,Agent,nobody,RESOLVED,INCOMPLETE,,hskupin,Henrik Skupin (:whimboo) [⌚️UTC+2],unspecified, ---,12-11-2019 07:30,normal,21-11-2019 02:25,21-11-2019 10:25,8,, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE']"
1593923,task,binast info atom,Core,JavaScript Engine,arai.unmht,RESOLVED,FIXED,,arai.unmht,Steven DeTar [:sdetar],unspecified, ---,05-11-2019 00:18,normal,22-11-2019 13:43,22-11-2019 21:43,5,, ---,, ---,,,['CONCURRENCY']
1598531,task,base profil log synchron,Core,Gecko Profiler,gsquelart,RESOLVED,FIXED,,gsquelart,Gerald Squelart [:gerald] (he/him),72 Branch, ---,21-11-2019 20:21,normal,27-11-2019 01:12,27-11-2019 09:12,6,, ---,, ---,,,"['CLEAN', 'CONCURRENCY']"
1598612,task,reenabl js ref test atom,Core,JavaScript Engine,nobody,NEW, ---,,ttung,Steven DeTar [:sdetar],unspecified, ---,22-11-2019 05:21,normal,19-03-2020 08:08,,15,, ---,, ---,,,"['PERFORMANCE', 'CONCURRENCY']"
1599078,task,meta redesign session histori parent work without synchron ipc,Core,DOM: Navigation,nobody,NEW, ---,,peterv,Neha Kochar [:neha] (On Leave),unspecified, ---,25-11-2019 05:45,normal,11-06-2020 07:59,,1,meta, ---,, ---,,,['CONCURRENCY']
1595302,defect,pointer lock immedi fullscreen doe show notif use esc pointer lock releas button,Firefox,Security,nobody,NEW, ---,,liubomirwm,Johann Hofmann [:johannh],72 Branch, ---,09-11-2019 06:03,normal,06-01-2020 01:15,,3,, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE', 'USABILITY']"
1598484,defect,pointer lock choppi page slow,Core,DOM: Events,nobody,NEW, ---,,jstpierre,Hsin-Yi Tsai [:hsinyi],70 Branch, ---,21-11-2019 15:07,S3,18-05-2020 07:54,,11,, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE']"
1593899,task,sync pr add test atom quirk nowrap,Testing,web-platform-tests,wptsync,RESOLVED,FIXED,,wptsync,James Graham [:jgraham],unspecified, ---,04-11-2019 19:50,normal,29-11-2019 13:33,29-11-2019 21:33,5,, ---,, ---,,,"['REGRESSION', 'PERFORMANCE', 'CONCURRENCY']"
1595736,task,sync pr verifi pipe disturb stream synchron,Core,DOM: Networking,wptsync,RESOLVED,FIXED,,wptsync,Nhi Nguyen (:nhi),unspecified, ---,12-11-2019 03:35,normal,29-11-2019 13:37,29-11-2019 21:37,5,, ---,, ---,,,['CONCURRENCY']
1596068,defect,intermitt web lock api share mode unhandl reject servicework script http scope,Testing,web-platform-tests,nobody,RESOLVED,INCOMPLETE,,intermittent-bug-filer,James Graham [:jgraham],Version 3, ---,13-11-2019 03:36,normal,10-12-2019 09:02,10-12-2019 17:02,3,intermittent-failure, ---,, ---,,,"['CONCURRENCY', 'CLEAN', 'NETWORKING', 'CRASH']"
1594248,defect,click lock icon url bar display garbl background dropdown,Firefox,Site Identity,nobody,UNCONFIRMED, ---,,ac27182,Nihanth Subramanya [:nhnt11],70 Branch, ---,05-11-2019 15:39,normal,05-04-2020 12:00,,7,, ---,, ---,,,"['USABILITY', 'CONCURRENCY', 'NETWORKING', 'POLISH']"
1598342,defect,tsan data race,NSPR,NSPR,choller,RESOLVED,FIXED,jjones,choller,Kai Engert (:KaiE:),other, ---,21-11-2019 08:22,normal,26-02-2020 19:42,27-02-2020 03:42,17,, ---,, ---,,,['CONCURRENCY']
1596638,defect,intermitt assert failur lock null,NSPR,NSPR,nobody,RESOLVED,INCOMPLETE,jjones,intermittent-bug-filer,Kai Engert (:KaiE:),other, ---,14-11-2019 18:28,normal,10-12-2019 09:02,10-12-2019 17:02,4,intermittent-failure, ---,, ---,,,"['CRASH', 'CONCURRENCY', 'CRASH']"
1596909,defect,intermitt web lock api method lock held unhandl reject servicework script http,Testing,web-platform-tests,nobody,RESOLVED,INCOMPLETE,,intermittent-bug-filer,James Graham [:jgraham],Version 3, ---,15-11-2019 12:25,normal,10-12-2019 09:02,10-12-2019 17:02,3,intermittent-failure, ---,, ---,,,"['CONCURRENCY', 'CLEAN', 'NETWORKING', 'CRASH']"
1600046,defect,esr version lock esr updat releas befor,Release Engineering,Release Automation: Updates,jcristau,VERIFIED,FIXED,mtabara,cristian.fogel,Mihai Tabara [:mtabara]⌚️GMT,unspecified, ---,28-11-2019 04:56,blocker,28-11-2019 15:55,28-11-2019 14:52,10,, ---,, ---,,,['CONCURRENCY']
1600320,defect,threadsanit data race style length race global starrayhead,Core,General,emilio,RESOLVED,FIXED,,choller,Andrew Overholt [:overholt],Trunk, ---,29-11-2019 07:02,critical,05-12-2019 04:18,30-11-2019 21:42,6,, ---,, ---,,,['CONCURRENCY']
1599463,defect,malwar lock firefox pc,Firefox,Security,nobody,RESOLVED,INCOMPLETE,,bm19425,Johann Hofmann [:johannh],70 Branch, ---,26-11-2019 07:29,normal,04-12-2019 05:13,04-12-2019 13:13,4,, ---,, ---,,,['CONCURRENCY']
1593202,defect,pushlog atom feed http stop work,Developer Services,Mercurial: hg.mozilla.org,nobody,RESOLVED,WORKSFORME,,jorgk-bmo,Connor Sheehan [:sheehan],unspecified, ---,01-11-2019 01:58,normal,01-11-2019 08:33,01-11-2019 14:19,4,, ---,, ---,,,"['CONCURRENCY', 'NETWORKING', 'CRASH']"
1593485,defect,colemak backspac map cap lock allow contin delet charact ubuntu wayland,Core,Widget: Gtk,nobody,UNCONFIRMED, ---,,post,Martin Stránský [:stransky],70 Branch, ---,02-11-2019 15:24,normal,02-11-2019 16:17,,2,, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE', 'POLISH']"
1594911,task,lock maxmind imag version deploy time,Cloud Services,Operations: Normandy,bpitts,NEW, ---,,bpitts,,unspecified, ---,07-11-2019 14:23,normal,07-11-2019 14:23,,1,, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE']"
1596414,defect,lock due firefox,Cloud Services,Server: Firefox Accounts,nobody,RESOLVED,WONTFIX,,nader,,70 Branch, ---,14-11-2019 06:45,normal,18-11-2019 10:09,18-11-2019 18:08,8,, ---,, ---,,,['CONCURRENCY']
1596476,task,remov static atom,Core,XBL,christoph-wa,RESOLVED,FIXED,,bgrinstead,Brian Grinstead [:bgrins],unspecified, ---,14-11-2019 09:09,normal,08-01-2020 03:01,08-01-2020 09:45,4,, ---,, ---,,,"['CLEAN', 'CONCURRENCY']"
1595068,defect,race condit autocomplet,DevTools,Console,nchevobbe,RESOLVED,FIXED,,felash,Nicolas Chevobbe [:nchevobbe],unspecified, ---,08-11-2019 05:24,normal,24-03-2020 10:33,14-11-2019 17:17,7,regression, ---,, ---,,,['CONCURRENCY']
1595357,defect,sync doe synchron,Firefox,Sync,nobody,RESOLVED,DUPLICATE,,wulf.chr,Mark Hammond [:markh] [:mhammond],70 Branch, ---,09-11-2019 23:00,normal,18-11-2019 17:18,19-11-2019 01:18,5,, ---,, ---,,,['CONCURRENCY']
1598975,defect,incorrect ssl lock indic,Firefox,Site Identity,nobody,RESOLVED,INVALID,,mfprice9,Nihanth Subramanya [:nhnt11],70 Branch, ---,24-11-2019 14:25,normal,24-11-2019 21:04,25-11-2019 01:04,4,, ---,, ---,,,['CONCURRENCY']
1597588,enhancement,make rust atom,Core,CSS Parsing and Computation,emilio,RESOLVED,FIXED,,emilio,Sean Voisen (:svoisen),unspecified, ---,18-11-2019 18:13,normal,20-11-2019 14:15,20-11-2019 21:54,4,, ---,, ---,,,['CONCURRENCY']
1595527,defect,onli one worker per instanc shown run concurr,Taskcluster,Operations and Service Requests,nobody,RESOLVED,WORKSFORME,,coop,,unspecified, ---,11-11-2019 07:40,normal,11-11-2019 20:52,12-11-2019 04:52,4,, ---,, ---,,,"['PERFORMANCE', 'CONCURRENCY']"
1599921,task,make rust atom actual gener const,Core,CSS Parsing and Computation,emilio,RESOLVED,FIXED,,emilio,Sean Voisen (:svoisen),unspecified, ---,27-11-2019 14:35,normal,04-12-2019 02:00,04-12-2019 10:00,4,, ---,, ---,,,['CONCURRENCY']
1598967,defect,wayland errat pointer lock behavior,Core,Widget: Gtk,nobody,NEW, ---,,emilio,Martin Stránský [:stransky],unspecified, ---,24-11-2019 09:59,normal,28-03-2020 00:42,,6,, ---,, ---,,,['CONCURRENCY']
1587258,task,qm add support creat special directori lock exist directori lock,Core,Storage: Quota Manager,jvarga,RESOLVED,FIXED,,jvarga,Jens Stutte [:jstutte],unspecified, ---,08-10-2019 21:05,normal,10-10-2019 20:50,11-10-2019 03:50,5,, ---,, ---,,,"['REGRESSION', 'PERFORMANCE', 'CONCURRENCY']"
1587638,task,dedupl xdr atom,Core,JavaScript Engine,iireland,RESOLVED,FIXED,,iireland,Steven DeTar [:sdetar],unspecified, ---,09-10-2019 15:53,normal,04-11-2019 13:46,04-11-2019 21:46,9,, ---,, ---,,,['CONCURRENCY']
1587263,task,idb use special directori lock databas mainten,Core,Storage: IndexedDB,jvarga,RESOLVED,FIXED,,jvarga,Jens Stutte [:jstutte],unspecified, ---,08-10-2019 21:25,normal,11-10-2019 02:32,11-10-2019 09:32,5,, ---,, ---,,,"['PERFORMANCE', 'USABILITY', 'CONCURRENCY']"
1586845,defect,dn resolv callback remov outsid lock,Core,Networking: DNS,honzab.moz,RESOLVED,FIXED,,honzab.moz,Nhi Nguyen (:nhi),unspecified, ---,07-10-2019 10:27,normal,05-06-2020 00:25,10-10-2019 17:01,16,"csectype-race, sec-moderate", ---,, ---,,,"['CLEAN', 'CONCURRENCY']"
1589718,defect,webrend textur tend remain lock two extra frame,Core,Graphics: WebRender,bobowencode,RESOLVED,FIXED,,nical.bugzilla,Jessie [:jbonisteel] pls NI,unspecified, ---,18-10-2019 09:09,normal,04-12-2019 14:04,04-11-2019 21:46,5,, ---,, ---,,,['CONCURRENCY']
1586807,task,make pseudoclass lock work fission,DevTools,Inspector: Rules,gl,RESOLVED,FIXED,,patrickbrosset+bugzilla,Gabriel [:gl] (ΦωΦ),unspecified, ---,07-10-2019 08:42,normal,15-11-2019 14:33,08-10-2019 21:48,5,, ---,, ---,,,['CONCURRENCY']
1588741,defect,race call parallel,DevTools,Framework,poirot.alex,RESOLVED,FIXED,,poirot.alex,Alexandre Poirot [:ochameau],unspecified, ---,15-10-2019 03:15,normal,12-03-2020 00:38,24-10-2019 21:48,5,, ---,, ---,,,['CONCURRENCY']
1588124,task,suggest atom move compact gc,Core,JavaScript: GC,jcoppeard,RESOLVED,FIXED,,jcoppeard,Jon Coppeard (:jonco),unspecified, ---,11-10-2019 08:08,normal,15-10-2019 14:43,15-10-2019 21:43,4,, ---,, ---,,,"['CONCURRENCY', 'CLEAN']"
1592105,task,pars without creat atom,Core,JavaScript Engine,kvijayan,NEW, ---,,mgaudet,Steven DeTar [:sdetar],unspecified, ---,28-10-2019 13:59,normal,15-06-2020 15:00,,40,leave-open, ---,, ---,,,['CONCURRENCY']
1587513,defect,tsan data race involv rust std,Firefox Build System,General,nobody,NEW, ---,,choller,Ricky Stewart,Trunk, ---,09-10-2019 09:52,normal,15-05-2020 15:47,,2,, ---,, ---,,,['CONCURRENCY']
1588827,defect,tsan data race mozilla,Core,Networking: HTTP,nobody,UNCONFIRMED, ---,,sosccc1,Nhi Nguyen (:nhi),71 Branch, ---,15-10-2019 08:29,normal,23-10-2019 02:46,,3,, ---,, ---,,,['CONCURRENCY']
1586405,enhancement,investig race condit vrmanagerchild mode,Core,WebVR,nobody,NEW, ---,,dmu,:kip (Kearwood Gilbert),71 Branch, ---,04-10-2019 13:05,normal,04-10-2019 13:07,,1,, ---,, ---,,,['CONCURRENCY']
1588158,enhancement,investig use functionflag member insid functionbox trivial manag flag synchron dure initi,Core,JavaScript Engine,mgaudet,RESOLVED,FIXED,,mgaudet,Steven DeTar [:sdetar],unspecified, ---,11-10-2019 10:21,normal,03-12-2019 01:52,03-12-2019 09:52,4,, ---,, ---,,,"['PERFORMANCE', 'USABILITY', 'POLISH', 'CONCURRENCY']"
1587475,defect,page fault lock content render backend memori alloc,Core,Graphics: WebRender,nobody,NEW, ---,,nical.bugzilla,Jessie [:jbonisteel] pls NI,unspecified, ---,09-10-2019 08:27,normal,09-10-2019 11:49,,1,, ---,, ---,,,"['CONCURRENCY', 'CLEAN', 'CRASH', 'PERFORMANCE']"
1589085,defect,protocol mime info handler servic access child process caus synchron ipc,Firefox,File Handling,nobody,NEW, ---,,gijskruitbosch+bugs,:Gijs (he/him),unspecified, ---,16-10-2019 06:13,normal,07-11-2019 06:04,,3,, ---,, ---,,,"['SECURITY', 'CONCURRENCY']"
1591954,defect,firefox window compliant pointer lock draft exitpointerlock,Core,DOM: Core & HTML,nobody,NEW, ---,,things,Hsin-Yi Tsai [:hsinyi],70 Branch, ---,28-10-2019 07:51,normal,01-11-2019 10:00,,5,, ---,, ---,,,"['USABILITY', 'CONCURRENCY']"
1592418,enhancement,tri acquir lock multipl time pars whole header,Core,Networking: HTTP,juhsu,NEW, ---,,juhsu,Nhi Nguyen (:nhi),unspecified, ---,29-10-2019 14:11,normal,31-01-2020 05:15,,1,, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE']"
1590384,task,sync pr wake lock expand idl har test,Testing,web-platform-tests,wptsync,RESOLVED,FIXED,,wptsync,James Graham [:jgraham],unspecified, ---,22-10-2019 06:08,normal,31-10-2019 09:44,31-10-2019 16:44,6,, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE']"
1587361,task,sync pr make manifest releas almost atom use draft releas,Testing,web-platform-tests,wptsync,RESOLVED,FIXED,,wptsync,James Graham [:jgraham],unspecified, ---,09-10-2019 03:11,normal,26-10-2019 15:24,26-10-2019 22:24,3,, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE', 'USABILITY']"
1592424,task,sync pr indexeddb avoid race condit redux,Core,Storage: IndexedDB,wptsync,RESOLVED,INVALID,,wptsync,Jens Stutte [:jstutte],unspecified, ---,29-10-2019 14:26,normal,08-11-2019 08:00,08-11-2019 16:00,1,, ---,, ---,,,['CONCURRENCY']
1587531,task,sync pr wake lock implement new propos api,Testing,web-platform-tests,wptsync,RESOLVED,FIXED,,wptsync,James Graham [:jgraham],unspecified, ---,09-10-2019 10:56,normal,26-10-2019 15:24,26-10-2019 22:24,5,, ---,, ---,,,"['CONCURRENCY', 'REGRESSION', 'CLEAN']"
1588942,task,sync pr indexeddb avoid race condit,Core,Storage: IndexedDB,wptsync,NEW, ---,,wptsync,Jens Stutte [:jstutte],unspecified, ---,15-10-2019 16:29,normal,15-10-2019 16:30,,1,, ---,, ---,,,['CONCURRENCY']
1590531,defect,intermitt regist differ script concurr test time,Core,DOM: Service Workers,nobody,RESOLVED,INCOMPLETE,,intermittent-bug-filer,Jens Stutte [:jstutte],unspecified, ---,22-10-2019 12:44,normal,19-11-2019 09:02,19-11-2019 17:02,3,intermittent-failure, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE', 'CRASH']"
1589554,enhancement,screen wake lock api,Core,DOM: Device Interfaces,nobody,NEW, ---,,mcaceres,Daosheng Mu[:daoshengmu],unspecified, ---,17-10-2019 19:32,normal,11-06-2020 03:17,,4,dev-doc-needed, ---,, ---,,,"['CONCURRENCY', 'CLEAN']"
1587584,defect,intermitt concurr registr resolv registr object test time expect ok,Core,DOM: Service Workers,nobody,RESOLVED,INCOMPLETE,,intermittent-bug-filer,Jens Stutte [:jstutte],unspecified, ---,09-10-2019 13:26,normal,19-11-2019 09:00,19-11-2019 17:00,4,intermittent-failure, ---,, ---,,,"['CONCURRENCY', 'CLEAN', 'PERFORMANCE', 'CRASH']"
1587854,enhancement,firefox lock browser choic mac catalina os,Firefox,Untriaged,nobody,RESOLVED,WORKSFORME,,ferenzik,"Emma Humphries, Bugmaster ☕️🎸🧞‍♀️✨ (she/they) [:emceeaich] (UTC-8) needinfo? me",69 Branch, ---,10-10-2019 09:24,normal,04-11-2019 08:59,04-11-2019 16:59,4,, ---,, ---,,,['CONCURRENCY']
1586853,defect,stuck partial wake lock background fennecandroid,Firefox for Android,General,andrei.a.lazar,RESOLVED,WONTFIX,,mozillamarcia.knous,Stefan Arentz [:st3fan],Firefox 68, ---,07-10-2019 10:50,normal,14-01-2020 12:46,14-01-2020 20:35,5,, ---,, ---,,,['CONCURRENCY']
1588589,defect,use root window synchron caus stutter xwayland potenti issu nativ xorg,Core,Widget: Gtk,nobody,UNCONFIRMED, ---,,tempel.julian,Martin Stránský [:stransky],70 Branch, ---,14-10-2019 12:05,normal,05-06-2020 07:37,,5,, ---,, ---,,,"['PERFORMANCE', 'USABILITY', 'CONCURRENCY']"
1587033,defect,miss lock,Core,Networking,choller,RESOLVED,FIXED,,choller,Nhi Nguyen (:nhi),Trunk, ---,08-10-2019 03:12,normal,08-10-2019 09:16,08-10-2019 16:09,4,, ---,, ---,,,['CONCURRENCY']
1589839,defect,tsan libfuzz instrument rust code caus race coverag counter without show global name,Core,General,nobody,RESOLVED,WONTFIX,,choller,Andrew Overholt [:overholt],Trunk, ---,19-10-2019 03:54,normal,21-11-2019 07:08,21-11-2019 15:08,3,, ---,, ---,,,['CONCURRENCY']
1587509,defect,tsan data race mozilla backgroundreadfil,Core,XPConnect,nobody,RESOLVED,DUPLICATE,,choller,Peter Van der Beken [:peterv],Trunk, ---,09-10-2019 09:27,normal,09-10-2019 09:43,09-10-2019 16:43,2,, ---,, ---,,,['CONCURRENCY']
1587510,defect,tsan data race systemgroupimpl startup,Core,XPCOM,nobody,NEW, ---,,choller,Nathan Froyd [:froydnj],Trunk, ---,09-10-2019 09:37,normal,09-10-2019 09:37,,1,, ---,, ---,,,['CONCURRENCY']
1586594,enhancement,alway synchron opml export format subscrib rss feed background regularli event base,MailNews Core,Feed Reader,nobody,UNCONFIRMED, ---,,sunrisechain,,60, ---,06-10-2019 06:44,normal,22-01-2020 16:31,,1,, ---,, ---,,,"['CONCURRENCY', 'CLEAN']"
1585914,defect,race cach unexpect behavior,Firefox,Untriaged,nobody,RESOLVED,INCOMPLETE,,dey9733,"Emma Humphries, Bugmaster ☕️🎸🧞‍♀️✨ (she/they) [:emceeaich] (UTC-8) needinfo? me",69 Branch, ---,03-10-2019 02:14,normal,23-10-2019 05:30,23-10-2019 12:30,3,, ---,, ---,,,['CONCURRENCY']
1586101,defect,track protect lock separ appear extend background color hover,Firefox,Site Identity,nobody,RESOLVED,INVALID,,yoasif,Nihanth Subramanya [:nhnt11],Trunk, ---,03-10-2019 13:35,normal,16-10-2019 04:07,11-10-2019 10:24,6,, ---,, ---,,,"['SECURITY', 'CONCURRENCY']"
1590423,defect,tsan rust data race report arc due use fenc,Core,General,choller,RESOLVED,FIXED,,choller,Andrew Overholt [:overholt],Trunk, ---,22-10-2019 07:52,normal,29-10-2019 06:15,29-10-2019 12:46,5,, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE', 'USABILITY']"
1586765,defect,race cach might appli everi site ha fast server ignor throttl,Core,Networking: Cache,nobody,RESOLVED,INVALID,,jesper,Nhi Nguyen (:nhi),69 Branch, ---,07-10-2019 07:08,normal,18-11-2019 05:00,18-11-2019 13:00,4,, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE', 'NETWORKING']"
1592901,defect,account lock caus account confirm mail return mozilla,Cloud Services,Server: Firefox Accounts,nobody,RESOLVED,FIXED,,vincent.magnin,,70 Branch, ---,31-10-2019 01:11,normal,24-02-2020 12:28,06-11-2019 14:48,4,, ---,, ---,,,['CONCURRENCY']
1592937,enhancement,synchronis mailbox concurr,Thunderbird,Folder and Message Lists,nobody,UNCONFIRMED, ---,,stuartgriffin6006,,68, ---,31-10-2019 04:48,normal,22-01-2020 16:49,,7,, ---,, ---,,,['CONCURRENCY']
1579185,defect,googl map clean profil lock tab take min show ani content,Core,Performance,nobody,RESOLVED,WONTFIX,,esmyth,Patricia Lawless,71 Branch, ---,05-09-2019 11:47,normal,14-11-2019 13:18,14-11-2019 21:18,24,, ---,, ---,,,"['CLEAN', 'CONCURRENCY', 'POLISH']"
1580450,defect,focu remain lock login list use tab key navig creat new login mode open login save befor,Firefox,about:logins,jaws,VERIFIED,FIXED,,srosu,Matthew N. [:MattN],70 Branch, ---,11-09-2019 03:59,normal,07-10-2019 15:28,18-09-2019 10:03,7,, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE', 'USABILITY', 'POLISH', 'REGRESSION']"
1578093,defect,much space lock icon address text,Firefox,Site Identity,tihuang,VERIFIED,FIXED,,mehmet.sahin,Nihanth Subramanya [:nhnt11],unspecified, ---,01-09-2019 09:04,normal,09-10-2019 00:51,30-09-2019 22:01,21,, ---,, ---,,,"['CONCURRENCY', 'USABILITY', 'POLISH']"
1580799,defect,somehow race condit break load url pass firefox maco initi open easili trigger switch theme,Core,Widget: Cocoa,nobody,NEW, ---,,gijskruitbosch+bugs,Stephen A Pohl [:spohl],Trunk, ---,12-09-2019 05:46,critical,21-02-2020 06:00,,28,regression, ---,, ---,,,"['CONCURRENCY', 'CRASH', 'PERFORMANCE', 'NETWORKING']"
1583659,defect,race inherit control client shutdown blob uri worker,Core,DOM: Service Workers,perry,RESOLVED,DUPLICATE,,perry,Jens Stutte [:jstutte],unspecified, ---,24-09-2019 15:22,normal,26-09-2019 08:57,25-09-2019 22:05,3,, ---,, ---,,,"['CONCURRENCY', 'NETWORKING']"
1582525,enhancement,avoid race connect site known past,Core,Networking,nobody,NEW, ---,,rjesup,Nhi Nguyen (:nhi),unspecified, ---,19-09-2019 11:12,normal,25-09-2019 16:51,,1,, ---,, ---,,,['CONCURRENCY']
1580015,defect,webvtt video caption lock browser tab,Core,Audio/Video: Playback,alwu,VERIFIED,FIXED,,dstanich,Bryce Seager van Dyk (:bryce),69 Branch, ---,09-09-2019 14:58,normal,10-10-2019 05:08,12-09-2019 21:59,13,regression, ---,, ---,,,"['CONCURRENCY', 'POLISH']"
1581927,defect,lock job prevent job run,Socorro,General,willkg,RESOLVED,FIXED,,willkg,,unspecified, ---,17-09-2019 11:13,normal,09-01-2020 15:06,09-01-2020 23:06,6,, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE']"
1583867,enhancement,add rtptimestamp support rtp synchron contribut sourc,Core,WebRTC,na-g,RESOLVED,FIXED,,na-g,Dan Minor [:dminor],unspecified, ---,25-09-2019 08:09,normal,19-12-2019 12:03,25-10-2019 09:57,11,dev-doc-complete, ---,, ---,,,"['REGRESSION', 'PERFORMANCE', 'CONCURRENCY']"
